Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago
6519,MCB,Financial Services,Banks—Regional,NYSE,42.75,6,3,20,42
6520,EMBK,Technology,Software—Application,NASDAQ,42.67,6,4,2,4
6521,TANH,Consumer Defensive,Household & Personal Products,NASDAQ,42.67,6,7,3,4
6522,AHT,Real Estate,REIT—Hotel & Motel,NYSE,42.62,6,6,15,34
6523,GAZ,Exchange Traded Fund,USA,NYSE ARCA,42.58,6,4,9,85
6524,NVAX,Healthcare,Biotechnology,NASDAQ,42.54,6,1,2,2
6525,BFRI,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,42.51,6,5,8,9
6526,OCG,Consumer Cyclical,Internet Retail,NASDAQ,42.32,6,3,5,0
6527,ANGN,Healthcare,Biotechnology,NASDAQ,42.3,6,6,18,21
6528,QTEK,Communication Services,Telecom Services,NASDAQ,42.29,6,3,1,48
6529,APRN,Consumer Cyclical,Internet Retail,NYSE,42.2,6,7,1,12
6530,LMDX,Healthcare,Diagnostics & Research,NASDAQ,42.19,6,8,6,2
6531,XOS,Industrials,Farm & Heavy Construction Machinery,NASDAQ,42.16,6,8,15,8
6532,PLBY,Consumer Cyclical,Leisure,NASDAQ,42.11,6,3,4,4
6533,EVA,Basic Materials,Lumber & Wood Production,NYSE,42.08,6,6,22,33
6534,YVR,Communication Services,Electronic Gaming & Multimedia,NASDAQ,42.01,6,8,9,10
6535,IVVD,Healthcare,Biotechnology,NASDAQ,42.01,6,11,9,23
6536,UNIT,Real Estate,REIT—Specialty,NASDAQ,41.94,6,8,12,23
6537,SMSI,Technology,Software—Application,NASDAQ,41.8,6,5,41,19
6538,GLMD,Healthcare,Biotechnology,NASDAQ,41.78,6,85,93,5
6539,MLEC,Healthcare,Biotechnology,NASDAQ,41.68,6,6,33,82
6540,HSDT,Healthcare,Medical Devices,NASDAQ,41.66,6,7,20,0
6541,MKUL,Industrials,Pollution & Treatment Controls,NASDAQ,41.65,6,8,18,9
6542,AFMD,Healthcare,Biotechnology,NASDAQ,41.64,6,2,5,6
6543,SNTI,Healthcare,Biotechnology,NASDAQ,41.54,6,6,6,43
6544,NBY,Healthcare,Biotechnology,NYSE MKT,41.42,6,6,3,4
6545,TCX,Technology,Software—Infrastructure,NASDAQ,41.39,6,9,11,32
6546,AREB,Consumer Cyclical,Footwear & Accessories,NASDAQ,41.34,6,6,4,1
6547,LYT,Technology,Software—Application,NASDAQ,41.3,5,4,2,0
6548,ATHX,Healthcare,Biotechnology,NASDAQ,41.29,5,82,2,0
6549,RNAZ,Healthcare,Biotechnology,NASDAQ,41.28,5,4,3,16
6550,AREN,Communication Services,Internet Content & Information,NYSE MKT,41.27,5,5,16,95
6551,OBLG,Technology,Software—Application,NASDAQ,41.26,5,5,5,32
6552,ALXO,Healthcare,Biotechnology,NASDAQ,41.26,5,8,15,30
6553,MIRO,Healthcare,Biotechnology,NASDAQ,41.26,5,5,31,94
6554,EQ,Healthcare,Biotechnology,NASDAQ,41.23,5,1,6,24
6555,AYTU,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,41.19,5,4,6,0
6556,XELAP,Technology,Software—Application,NASDAQ,41.13,5,4,6,12
6557,IDAI,Technology,Software—Application,NASDAQ,41.13,5,6,6,7
6558,SPRC,Healthcare,Biotechnology,NASDAQ,41.09,5,7,6,5
6559,FEAM,Basic Materials,Specialty Chemicals,NASDAQ,41.08,5,7,16,14
6560,PRST,Technology,Software—Application,NASDAQ,41.06,5,3,11,1
6561,ILPT,Real Estate,REIT—Industrial,NASDAQ,40.9,5,8,6,4
6562,CARA,Healthcare,Biotechnology,NASDAQ,40.72,5,9,46,66
6563,JAN,Industrials,Waste Management,NASDAQ,40.7,5,11,13,17
6564,PIII,Healthcare,Medical Care Facilities,NASDAQ,40.67,5,0,2,56
6565,AGLE,Healthcare,Biotechnology,NASDAQ,40.65,5,16,17,11
6566,CEI,Energy,Oil & Gas E&P,NYSE MKT,40.65,5,0,0,1
6567,VNTR,Basic Materials,Specialty Chemicals,NYSE,40.61,5,5,7,4
6568,ASPS,Real Estate,Real Estate Services,NASDAQ,40.42,5,4,14,64
6569,UGRO,Industrials,Farm & Heavy Construction Machinery,NASDAQ,40.4,5,19,10,14
6570,APEI,Consumer Defensive,Education & Training Services,NASDAQ,40.39,5,16,31,17
6571,SLRX,Healthcare,Biotechnology,NASDAQ,40.36,5,15,4,23
6572,SVFD,Basic Materials,Agricultural Inputs,NASDAQ,40.32,5,11,6,4
6573,ILAG,Industrials,Building Products & Equipment,NASDAQ,40.3,5,6,3,27
6574,TWST,Healthcare,Diagnostics & Research,NASDAQ,40.24,5,9,14,18
6575,ALBT,Real Estate,Real Estate Services,NASDAQ,40.21,5,9,11,49
6576,AMTX,Energy,Oil & Gas Refining & Marketing,NASDAQ,40.04,5,6,9,34
6577,ASNS,Technology,Communication Equipment,NASDAQ,40.04,5,9,3,8
6578,FLJ,Real Estate,Real Estate Services,NASDAQ,39.99,5,13,97,90
6579,NCMI,Communication Services,Advertising Agencies,NASDAQ,39.95,5,1,3,4
6580,LVTX,Healthcare,Biotechnology,NASDAQ,39.9,5,5,71,80
6581,RPID,Healthcare,Medical Devices,NASDAQ,39.76,5,3,2,14
6582,PRSO,Technology,Semiconductors,NASDAQ,39.74,5,3,3,20
6583,AUUD,Technology,Software—Application,NASDAQ,39.72,5,27,17,31
6584,CTV,Communication Services,Advertising Agencies,NYSE,39.72,5,6,8,26
6585,WEJO,Technology,Software—Infrastructure,NASDAQ,39.71,5,3,3,7
6586,DTEA,Consumer Defensive,Packaged Foods,NASDAQ,39.59,5,14,12,10
6587,GWH,Industrials,Electrical Equipment & Parts,NYSE,39.57,5,3,7,24
6588,FSP,Real Estate,REIT—Office,NYSE MKT,39.51,5,7,28,16
6589,TIL,Healthcare,Biotechnology,NASDAQ,39.5,5,2,0,13
6590,CODX,Healthcare,Medical Devices,NASDAQ,39.47,5,26,10,10
6591,UEIC,Technology,Consumer Electronics,NASDAQ,39.45,5,3,55,16
6592,KPLT,Technology,Software—Infrastructure,NASDAQ,39.45,5,5,29,8
6593,EUDA,Healthcare,Health Information Services,NASDAQ,39.44,5,14,0,85
6594,HPCO,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,39.39,5,2,0,4
6595,DSGN,Healthcare,Biotechnology,NASDAQ,39.34,5,11,8,70
6596,OMIC,Healthcare,Medical Instruments & Supplies,NASDAQ,39.34,5,8,8,10
6597,MEDS,Healthcare,Pharmaceutical Retailers,NASDAQ,39.3,5,5,1,8
6598,STSA,Healthcare,Biotechnology,NASDAQ,39.3,5,8,0,97
6599,LFLY,Healthcare,Pharmaceutical Retailers,NASDAQ,39.29,5,1,4,0
6600,NCPL,Financial Services,Capital Markets,NASDAQ,39.25,5,4,4,3
6601,QRTEA,Consumer Cyclical,Internet Retail,NASDAQ,39.17,5,4,13,11
6602,TKNO,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,39.14,5,11,49,3
6603,PTE,Healthcare,Biotechnology,NASDAQ,39.13,5,13,8,1
6604,ATIP,Healthcare,Medical Care Facilities,NYSE,39.05,5,6,1,15
6605,HYMCL,Basic Materials,Gold,NASDAQ,39.03,5,7,17,21
6606,PALI,Healthcare,Biotechnology,NASDAQ,38.97,5,3,1,0
6607,VINO,Real Estate,Real Estate—Diversified,NASDAQ,38.92,5,3,1,2
6608,MBOT,Healthcare,Medical Instruments & Supplies,NASDAQ,38.87,5,6,14,46
6609,ALT,Healthcare,Biotechnology,NASDAQ,38.86,5,84,99,95
6610,AMPE,Healthcare,Biotechnology,NYSE MKT,38.84,5,10,2,0
6611,GRPN,Communication Services,Internet Content & Information,NASDAQ,38.83,5,8,19,9
6612,VRAX,Healthcare,Biotechnology,NASDAQ,38.82,5,3,0,0
6613,VFF,Consumer Defensive,Farm Products,NASDAQ,38.79,5,3,7,9
6614,FRBK,Financial Services,Banks—Regional,NASDAQ,38.68,5,9,16,42
6615,FNCH,Healthcare,Biotechnology,NASDAQ,38.68,5,1,1,9
6616,ZFOXW,n/a,n/a,NASDAQ,38.66,4,3,10,3
6617,KRON,Healthcare,Biotechnology,NASDAQ,38.66,4,10,8,7
6618,SQZ,Healthcare,Biotechnology,NYSE,38.64,4,1,0,18
6619,UPLD,Technology,Software—Application,NASDAQ,38.64,4,6,19,8
6620,FFIE,Consumer Cyclical,Auto Manufacturers,NASDAQ,38.62,4,17,3,0
6621,TMBR,Healthcare,Biotechnology,NYSE MKT,38.59,4,52,1,1
6622,DBD,Technology,Software—Application,NYSE,38.59,4,69,6,12
6623,ZVSA,Healthcare,Biotechnology,NASDAQ,38.51,4,0,1,83
6624,NRBO,Healthcare,Biotechnology,NASDAQ,38.47,4,0,0,13
6625,SECO,Consumer Cyclical,Internet Retail,NASDAQ,38.39,4,1,9,59
6626,CELU,Healthcare,Biotechnology,NASDAQ,38.31,4,1,2,10
6627,JZ,Consumer Defensive,Education & Training Services,NASDAQ,38.3,4,6,4,0
6628,BIOC,Healthcare,Diagnostics & Research,NASDAQ,38.3,4,4,5,11
6629,INSG,Technology,Communication Equipment,NASDAQ,38.22,4,3,6,20
6630,SNCE,Healthcare,Health Information Services,NASDAQ,38.14,4,0,0,4
6631,GSMG,Communication Services,Advertising Agencies,NASDAQ,38.02,4,15,67,95
6632,SRGA,Healthcare,Medical Devices,NASDAQ,37.96,4,8,8,15
6633,ADMP,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,37.89,4,7,27,1
6634,CYTHW,n/a,n/a,NASDAQ,37.84,4,8,2,97
6635,VCSA,Technology,Software—Application,NASDAQ,37.82,4,10,3,36
6636,JCSE,Industrials,Specialty Industrial Machinery,NASDAQ,37.81,4,4,3,0
6637,QLGN,Healthcare,Biotechnology,NASDAQ,37.81,4,4,2,7
6638,CNXA,Consumer Cyclical,Leisure,NASDAQ,37.71,4,7,7,1
6639,UBX,Healthcare,Biotechnology,NASDAQ,37.6,4,42,10,7
6640,BHIL,Basic Materials,Agricultural Inputs,NYSE,37.59,4,11,19,27
6641,BIRD,Consumer Cyclical,Apparel Retail,NASDAQ,37.58,4,1,7,8
6642,MPAA,Consumer Cyclical,Auto Parts,NASDAQ,37.56,4,16,26,86
6643,GMDA,Healthcare,Biotechnology,NASDAQ,37.54,4,38,17,32
6644,WISH,Consumer Cyclical,Internet Retail,NASDAQ,37.53,4,4,8,4
6645,TIRX,Financial Services,Insurance Brokers,NASDAQ,37.51,4,3,9,15
6646,GROV,Consumer Defensive,Household & Personal Products,NYSE,37.48,4,4,0,1
6647,HCDIP,Real Estate,Real Estate—Development,NASDAQ,37.45,4,13,12,31
6648,ISPO,Consumer Cyclical,Leisure,NASDAQ,37.27,4,4,3,4
6649,MMAT,Technology,Electronic Components,NASDAQ,37.23,4,3,30,22
6650,DXF,Financial Services,Credit Services,NYSE MKT,37.22,4,3,4,10
6651,SOND,Consumer Cyclical,Lodging,NASDAQ,37.16,4,7,11,68
6652,SHPH,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,37.16,4,1,1,0
6653,LPSN,Technology,Software—Application,NASDAQ,37.1,4,14,23,5
6654,PACW,Financial Services,Banks—Regional,NASDAQ,37.08,4,2,22,23
6655,LPTX,Healthcare,Biotechnology,NASDAQ,37.08,4,11,4,15
6656,FFWM,Financial Services,Banks—Regional,NASDAQ,37.01,4,4,16,45
6657,UPH,Healthcare,Health Information Services,NYSE,37.0,4,3,4,17
6658,ISUN,Technology,Solar,NASDAQ,36.84,4,7,10,12
6659,AGRX,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,36.8,4,11,9,0
6660,NMRD,Healthcare,Medical Devices,NASDAQ,36.72,4,2,14,49
6661,NMTR,Healthcare,Biotechnology,NASDAQ,36.58,4,7,4,7
6662,UK,Real Estate,Real Estate Services,NASDAQ,36.51,4,2,4,10
6663,INO,Healthcare,Biotechnology,NASDAQ,36.4,4,12,24,18
6664,RGTI,Technology,Computer Hardware,NASDAQ,36.28,4,2,1,3
6665,TBLT,Industrials,Tools & Accessories,NASDAQ,36.17,4,9,10,1
6666,ISPOW,Consumer Cyclical,Leisure,NASDAQ,36.02,4,6,3,1
6667,MYSZ,Technology,Software—Application,NASDAQ,35.96,4,1,5,13
6668,TSP,Industrials,Trucking,NASDAQ,35.95,4,6,1,9
6669,EBET,Consumer Cyclical,Gambling,NASDAQ,35.88,4,2,2,1
6670,INTZ,Technology,Software—Infrastructure,NASDAQ,35.87,4,3,24,99
6671,KNOP,Industrials,Marine Shipping,NYSE,35.79,4,6,4,55
6672,NDRA,Healthcare,Diagnostics & Research,NASDAQ,35.76,4,24,18,53
6673,KRBP,Healthcare,Biotechnology,NASDAQ,35.74,4,3,5,13
6674,HTGM,Healthcare,Diagnostics & Research,NASDAQ,35.74,4,3,4,5
6675,MEGL,Financial Services,Capital Markets,NASDAQ,35.73,4,4,1,0
6676,ENG,Industrials,Engineering & Construction,NASDAQ,35.73,4,8,16,35
6677,ONDS,Technology,Communication Equipment,NASDAQ,35.54,4,5,3,17
6678,SNPX,Healthcare,Biotechnology,NASDAQ,35.53,4,0,0,85
6679,NH,Healthcare,Health Information Services,NASDAQ,35.44,4,4,6,7
6680,CCCC,Healthcare,Biotechnology,NASDAQ,35.43,4,6,27,18
6681,CMRA,Healthcare,Biotechnology,NASDAQ,35.37,4,16,8,8
6682,RIDE,Consumer Cyclical,Auto Manufacturers,NASDAQ,35.36,4,5,6,21
6683,OUST,Technology,Electronic Components,NYSE,35.35,4,12,23,2
6684,KA,Healthcare,Biotechnology,NASDAQ,35.32,4,8,4,47
6685,GTHX,Healthcare,Biotechnology,NASDAQ,35.28,4,5,12,97
6686,FNGD,Exchange Traded Fund,USA,NYSE ARCA,35.27,3,9,30,98
6687,MNTS,Industrials,Aerospace & Defense,NASDAQ,35.16,3,4,11,5
6688,STKH,Consumer Defensive,Packaged Foods,NASDAQ,35.11,3,3,3,5
6689,BLND,Technology,Software—Application,NYSE,35.02,3,14,9,8
6690,VIEW,Industrials,Building Products & Equipment,NASDAQ,35.02,3,3,6,10
6691,STAF,Industrials,Staffing & Employment Services,NASDAQ,35.0,3,3,15,12
6692,IMTE,Technology,Electronic Components,NASDAQ,34.87,3,4,13,1
6693,REUN,Healthcare,Biotechnology,NASDAQ,34.84,3,6,10,20
6694,EGIO,Technology,Software—Infrastructure,NASDAQ,34.77,3,4,5,63
6695,CFMS,Healthcare,Medical Devices,NASDAQ,34.76,3,1,6,3
6696,SHPW,Industrials,Specialty Industrial Machinery,NYSE,34.74,3,6,11,5
6697,UXIN,Consumer Cyclical,Auto & Truck Dealerships,NASDAQ,34.7,3,7,11,10
6698,VS,Technology,Software—Application,NASDAQ,34.6,3,7,0,5
6699,CZOO,Consumer Cyclical,Auto & Truck Dealerships,NYSE,34.34,3,1,4,2
6700,PMVP,Healthcare,Biotechnology,NASDAQ,34.12,3,6,10,32
6701,IDEX,Industrials,Farm & Heavy Construction Machinery,NASDAQ,34.1,3,2,7,1
6702,PEV,Consumer Cyclical,Auto Manufacturers,NASDAQ,34.08,3,3,6,20
6703,ADCT,Healthcare,Biotechnology,NYSE,34.04,3,8,16,8
6704,MF,Consumer Defensive,Grocery Stores,NASDAQ,34.01,3,3,3,0
6705,LILM,Industrials,Aerospace & Defense,NASDAQ,33.96,3,5,7,8
6706,NRGV,Utilities,Utilities—Renewable,NYSE,33.82,3,9,8,14
6707,ALTO,Basic Materials,Specialty Chemicals,NASDAQ,33.76,3,6,15,40
6708,VERB,Technology,Software—Application,NASDAQ,33.68,3,5,2,6
6709,LUMN,Communication Services,Telecom Services,NYSE,33.66,3,2,13,18
6710,TLS,Technology,Information Technology Services,NASDAQ,33.65,3,6,9,38
6711,THMO,Healthcare,Medical Devices,NASDAQ,33.63,3,1,1,24
6712,COEP,Healthcare,Biotechnology,NASDAQ,33.63,3,4,0,83
6713,BNOX,Healthcare,Biotechnology,NASDAQ,33.61,3,4,9,63
6714,BVXV,Healthcare,Biotechnology,NASDAQ,33.57,3,0,1,5
6715,CACO,Industrials,Marine Shipping,NASDAQ,33.44,3,0,0,81
6716,MAPS,Technology,Software—Application,NASDAQ,33.41,3,4,4,4
6717,SGMO,Healthcare,Biotechnology,NASDAQ,33.35,3,8,15,53
6718,VXRT,Healthcare,Biotechnology,NASDAQ,33.3,3,5,4,5
6719,KLR,Technology,Software—Application,NYSE,33.28,3,3,15,1
6720,AZRE,Utilities,Utilities—Renewable,NYSE,33.28,3,1,8,4
6721,INBS,Healthcare,Diagnostics & Research,NASDAQ,33.16,3,2,3,12
6722,STRC,Technology,Computer Hardware,NASDAQ,33.12,3,2,1,9
6723,RCRT,Industrials,Staffing & Employment Services,NASDAQ,33.1,3,2,3,6
6724,GTBP,Healthcare,Biotechnology,NASDAQ,32.82,3,1,4,14
6725,ATXG,Industrials,Integrated Freight & Logistics,NASDAQ,32.77,3,3,2,5
6726,EIGR,Healthcare,Biotechnology,NASDAQ,32.71,3,7,1,57
6727,AEI,Real Estate,Real Estate—Development,NASDAQ,32.7,3,2,5,10
6728,FCUV,Technology,Scientific & Technical Instruments,NASDAQ,32.69,3,6,10,59
6729,MBIO,Healthcare,Biotechnology,NASDAQ,32.68,3,22,32,12
6730,JFU,Technology,Information Technology Services,NASDAQ,32.61,3,1,5,1
6731,ADTX,Healthcare,Biotechnology,NASDAQ,32.5,3,2,1,0
6732,NAOV,Healthcare,Medical Devices,NASDAQ,32.48,3,2,8,12
6733,GOEV,Consumer Cyclical,Auto Manufacturers,NASDAQ,32.34,3,1,7,2
6734,TOPS,Industrials,Marine Shipping,NASDAQ,32.26,3,2,0,5
6735,LILMW,Industrials,Aerospace & Defense,NASDAQ,32.26,3,7,6,5
6736,RCON,Energy,Oil & Gas Equipment & Services,NASDAQ,32.08,3,86,98,72
6737,AMTI,Healthcare,Biotechnology,NASDAQ,32.06,3,0,1,2
6738,AUID,Technology,Software—Infrastructure,NASDAQ,32.04,3,0,1,6
6739,EAR,Healthcare,Medical Devices,NASDAQ,31.91,3,1,6,7
6740,HYZN,Consumer Cyclical,Auto Manufacturers,NASDAQ,31.89,3,4,14,6
6741,CASA,Technology,Communication Equipment,NASDAQ,31.8,3,82,29,23
6742,RKDA,Basic Materials,Agricultural Inputs,NASDAQ,31.6,3,3,6,4
6743,MDVL,Healthcare,Pharmaceutical Retailers,NASDAQ,31.5,3,7,8,10
6744,KTRA,Healthcare,Biotechnology,NASDAQ,31.37,3,1,25,3
6745,CURO,Financial Services,Credit Services,NYSE,31.35,3,3,15,6
6746,WAVD,Technology,Information Technology Services,NASDAQ,31.27,3,15,2,18
6747,IBRX,Healthcare,Biotechnology,NASDAQ,31.24,3,1,31,65
6748,HUDI,Basic Materials,Steel,NASDAQ,31.0,3,2,0,99
6749,NXTP,Technology,Software—Infrastructure,NASDAQ,30.86,3,1,3,7
6750,RLMD,Healthcare,Biotechnology,NASDAQ,30.7,3,6,3,3
6751,ZFOX,Technology,Software—Infrastructure,NASDAQ,30.69,3,4,18,7
6752,NKLA,Industrials,Farm & Heavy Construction Machinery,NASDAQ,30.69,3,6,7,6
6753,MGAM,Communication Services,Electronic Gaming & Multimedia,NASDAQ,30.63,3,4,2,0
6754,CYTH,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,30.52,3,8,20,22
6755,CHEK,Healthcare,Diagnostics & Research,NASDAQ,30.51,3,11,6,15
6756,NOTE,Technology,Information Technology Services,NYSE,30.49,2,0,22,13
6757,SLNH,Technology,Scientific & Technical Instruments,NASDAQ,30.37,2,2,0,1
6758,ACGN,Healthcare,Biotechnology,NASDAQ,30.25,2,11,89,23
6759,LNZA,Industrials,Waste Management,NASDAQ,30.16,2,2,66,76
6760,BIOL,Healthcare,Medical Devices,NASDAQ,29.89,2,1,0,3
6761,NVOS,Healthcare,Medical Care Facilities,NASDAQ,29.89,2,1,0,0
6762,ENVB,Healthcare,Biotechnology,NASDAQ,29.87,2,4,4,2
6763,SMFL,Consumer Defensive,Packaged Foods,NASDAQ,29.87,2,2,3,9
6764,NVIV,Healthcare,Biotechnology,NASDAQ,29.84,2,2,8,9
6765,JOAN,Consumer Cyclical,Specialty Retail,NASDAQ,29.81,2,2,9,10
6766,ENSV,Energy,Oil & Gas Equipment & Services,NYSE MKT,29.78,2,0,83,62
6767,VWE,Consumer Defensive,Beverages—Wineries & Distilleries,NASDAQ,29.67,2,1,13,3
6768,ALRN,Healthcare,Biotechnology,NASDAQ,29.56,2,2,8,16
6769,SIEN,Healthcare,Medical Devices,NASDAQ,29.55,2,2,1,7
6770,APRE,Healthcare,Biotechnology,NASDAQ,29.54,2,2,6,8
6771,APPH,Consumer Defensive,Farm Products,NASDAQ,29.51,2,5,8,5
6772,OIG,Industrials,Engineering & Construction,NASDAQ,29.51,2,2,2,7
6773,DFLI,Industrials,Electrical Equipment & Parts,NASDAQ,29.51,2,2,37,67
6774,SFT,Consumer Cyclical,Auto & Truck Dealerships,NASDAQ,29.51,2,1,1,3
6775,BURU,Industrials,Specialty Industrial Machinery,NYSE MKT,29.44,2,4,36,83
6776,TFFP,Healthcare,Biotechnology,NASDAQ,29.3,2,4,1,12
6777,BBIG,Consumer Cyclical,Leisure,NASDAQ,29.25,2,6,4,14
6778,CELL,Healthcare,Biotechnology,NASDAQ,29.2,2,3,10,5
6779,CSSE,Communication Services,Entertainment,NASDAQ,29.15,2,5,17,15
6780,TMPO,Technology,Electronic Components,NASDAQ,29.08,2,1,0,80
6781,OWLT,Healthcare,Medical Devices,NYSE,28.9,2,2,3,6
6782,LCI,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE,28.67,2,23,36,11
6783,HCDI,Real Estate,Real Estate—Development,NASDAQ,28.49,2,2,6,13
6784,ARQQ,Technology,Software—Infrastructure,NASDAQ,28.44,2,0,3,13
6785,MIMO,Communication Services,Telecom Services,NYSE MKT,28.42,2,13,7,42
6786,JWEL,Consumer Cyclical,Internet Retail,NASDAQ,28.36,2,3,1,9
6787,GBNH,Healthcare,Medical Care Facilities,NASDAQ,28.29,2,2,15,97
6788,CRGO,Industrials,Integrated Freight & Logistics,NASDAQ,28.23,2,5,65,84
6789,NIR,n/a,n/a,NASDAQ,28.21,2,74,57,83
6790,KZR,Healthcare,Biotechnology,NASDAQ,28.1,2,16,13,33
6791,PYPD,Healthcare,Biotechnology,NASDAQ,28.06,2,4,4,0
6792,BIOR,Healthcare,Biotechnology,NASDAQ,27.81,2,2,2,7
6793,WINT,Healthcare,Biotechnology,NASDAQ,27.75,2,2,6,4
6794,PRAX,Healthcare,Biotechnology,NASDAQ,27.69,2,4,26,2
6795,NKTR,Healthcare,Biotechnology,NASDAQ,27.66,2,2,7,20
6796,KSCP,Industrials,Security & Protection Services,NASDAQ,27.5,2,2,7,23
6797,LIDRW,n/a,n/a,NASDAQ,27.38,2,3,2,1
6798,WTER,Consumer Defensive,Beverages—Non-Alcoholic,NASDAQ,27.27,2,8,6,8
6799,MICS,Technology,Consumer Electronics,NASDAQ,27.16,2,4,20,57
6800,GSUN,Consumer Defensive,Education & Training Services,NASDAQ,27.11,2,14,0,70
6801,ATTO,Industrials,Specialty Business Services,NYSE,27.05,2,1,27,2
6802,LOCL,Consumer Defensive,Farm Products,NYSE,27.04,2,0,1,14
6803,VINE,Consumer Defensive,Beverages—Wineries & Distilleries,NYSE MKT,26.87,2,3,3,8
6804,AKTX,Healthcare,Biotechnology,NASDAQ,26.84,2,4,15,9
6805,AKAN,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,26.74,2,2,3,0
6806,GRRR,Technology,Software—Infrastructure,NASDAQ,26.74,2,24,13,86
6807,CRKN,Basic Materials,Specialty Chemicals,NASDAQ,26.68,2,14,6,1
6808,ZEV,Industrials,Farm & Heavy Construction Machinery,NYSE,26.67,2,2,1,3
6809,INM,Healthcare,Biotechnology,NASDAQ,26.62,2,1,1,3
6810,APM,Healthcare,Biotechnology,NASDAQ,26.6,2,2,7,13
6811,SIDU,Industrials,Aerospace & Defense,NASDAQ,26.56,2,2,4,6
6812,OGEN,Healthcare,Biotechnology,NYSE MKT,26.56,2,1,4,14
6813,OPGN,Healthcare,Diagnostics & Research,NASDAQ,26.53,2,1,2,2
6814,RENN,Technology,Software—Application,NYSE,26.51,2,0,0,95
6815,BRSH,Consumer Defensive,Household & Personal Products,NASDAQ,26.43,2,2,2,13
6816,FATH,Technology,Computer Hardware,NYSE,26.41,2,0,9,3
6817,IMCC,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,26.29,2,1,0,4
6818,ICU,Healthcare,Biotechnology,NASDAQ,26.25,2,2,10,61
6819,FXLV,Consumer Cyclical,Leisure,NYSE,26.2,2,6,13,13
6820,AZYO,Healthcare,Medical Devices,NASDAQ,26.09,2,41,9,93
6821,QBTS,Technology,Computer Hardware,NYSE,25.79,2,0,0,21
6822,GRNA,Healthcare,Biotechnology,NASDAQ,25.79,2,0,2,11
6823,AGBA,Financial Services,Shell Companies,NASDAQ,25.64,2,4,5,86
6824,PLXP,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,25.49,2,2,0,0
6825,VAPO,Healthcare,Medical Devices,NYSE,25.47,1,1,28,2
6826,ONCS,Healthcare,Biotechnology,NASDAQ,25.3,1,19,0,11
6827,NUWE,Healthcare,Medical Devices,NASDAQ,25.29,1,0,0,4
6828,GOSS,Healthcare,Biotechnology,NASDAQ,25.25,1,3,0,90
6829,IMPL,Healthcare,Biotechnology,NASDAQ,25.08,1,1,9,13
6830,TOI,Healthcare,Medical Care Facilities,NASDAQ,25.04,1,3,1,25
6831,ORMP,Healthcare,Biotechnology,NASDAQ,24.98,1,1,2,27
6832,AUD,Communication Services,Broadcasting,NYSE,24.94,1,2,6,2
6833,FULC,Healthcare,Biotechnology,NASDAQ,24.92,1,15,97,33
6834,PRE,Healthcare,Diagnostics & Research,NASDAQ,24.86,1,2,3,22
6835,CPTN,Technology,Software—Application,NASDAQ,24.85,1,2,5,47
6836,PTRA,Consumer Cyclical,Auto Manufacturers,NASDAQ,24.63,1,6,23,31
6837,UP,Industrials,Airports & Air Services,NYSE,24.59,1,12,24,5
6838,VYNT,Healthcare,Biotechnology,NASDAQ,24.45,1,3,1,9
6839,TSHA,Healthcare,Biotechnology,NASDAQ,24.3,1,2,17,1
6840,ARVL,Consumer Cyclical,Auto Manufacturers,NASDAQ,24.27,1,3,4,1
6841,ONCT,Healthcare,Biotechnology,NASDAQ,24.15,1,16,60,32
6842,IONM,Healthcare,Medical Care Facilities,NASDAQ,24.04,1,1,1,2
6843,PCSA,Healthcare,Biotechnology,NASDAQ,23.8,1,1,5,12
6844,MRKR,Healthcare,Biotechnology,NASDAQ,23.79,1,9,34,55
6845,LIDR,Consumer Cyclical,Auto Parts,NASDAQ,23.79,1,2,2,2
6846,COMS,Communication Services,Telecom Services,NASDAQ,23.5,1,0,15,0
6847,APTX,Healthcare,Biotechnology,NASDAQ,23.4,1,3,38,2
6848,BLCM,Healthcare,Biotechnology,NASDAQ,23.37,1,23,20,24
6849,VVOS,Healthcare,Medical Devices,NASDAQ,23.31,1,7,95,6
6850,BVS,Healthcare,Medical Devices,NASDAQ,23.24,1,2,1,21
6851,WE,Real Estate,Real Estate Services,NYSE,23.2,1,2,4,4
6852,XELA,Technology,Software—Application,NASDAQ,23.12,1,0,0,0
6853,CARM,Healthcare,Biotechnology,NASDAQ,23.08,1,1,70,35
6854,LKCO,Communication Services,Internet Content & Information,NASDAQ,22.9,1,5,13,4
6855,CKPT,Healthcare,Biotechnology,NASDAQ,22.79,1,10,11,21
6856,CPHI,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE MKT,22.58,1,1,9,9
